volume,date,pct_px_change,abs_pct_change,5d_change,5d_abs,adjusted,adjusted_abs,adjusted_5d,adjusted_5d_abs,text,news_count
36630600,2012-07-24,-0.9533898306654853,0.9533898306654853,2.8449197866113565,2.8449197866113565,-0.09470302929114327,0.09470302929114327,0.022549892577027997,0.022549892577027997,"[""Hopes dim for Alzheimer\\'s trials after Pfizer failure"", 'MARKET PULSE-Apple, Pfizer, Western Union', 'MARKET PULSE-Apple, Pfizer, Western Union, Devry, Ryder System']",3
34561000,2012-07-27,1.4477325953431652,1.4477325953431652,2.846272729471643,2.846272729471643,-0.3955515345984484,0.3955515345984484,2.3631461071351656,2.3631461071351656,['Pfizer to return rights to three Acura products'],1
55303100,2012-07-31,1.3918177984986402,1.3918177984986402,-0.34042399440182497,0.34042399440182497,2.091269774415294,2.091269774415294,-2.2357111923267845,2.2357111923267845,"['Pfizer beats forecasts, helped by cost cuts', 'Pfizer names banks on animal healthcare IPO', 'Pfizer beats Street; looks past animal health IPO', 'Pfizer beats Street; shares flirt with five-year high']",4
25840100,2012-08-06,-0.08237232271991468,0.08237232271991468,-2.225886232446665,2.225886232446665,-0.2761290505214897,0.2761290505214897,-3.049550463882581,3.049550463882581,"[""Pfizer, J&J scrap Alzheimer\\'s studies as drug fails"", ""Pfizer, J&J scrap Alzheimer\\'s drug after study fails"", ""Pfizer Alzheimer\\'s drug fails again in key study""]",3
56374400,2012-08-07,-2.1434460017939028,2.1434460017939028,1.0109519800404325,1.0109519800404325,-2.6448068383572387,2.6448068383572387,0.676003291312138,0.676003291312138,"['Pfizer settles foreign bribery case with US government', 'Pfizer settles foreign bribery case with U.S. government']",2
30333000,2012-08-08,0.3791069925151769,0.3791069925151769,0.8812421319920124,0.8812421319920124,0.25795533853061325,0.25795533853061325,0.5538166924807022,0.5538166924807022,['Former Pfizer CEO Kindler joins Lux Capital'],1
19814200,2012-08-10,0.293255131630632,0.293255131630632,-0.62656641558999,0.62656641558999,0.12968212829824743,0.12968212829824743,-1.578000667016617,1.578000667016617,"[""Pfizer\\'s Torisel drug fails in a combination study""]",1
23039500,2012-08-13,-0.9189640766873564,0.9189640766873564,0.801011804177606,0.801011804177606,-0.8692622871683597,0.8692622871683597,-0.20772585308080083,0.20772585308080083,"[""Pfizer\\'s animal health unit Zoetis files for IPO"", ""Pfizer\\'s animal health unit files to go public"", 'Pfizer to pay $250 million to AstraZeneca for OTC Nexium marketing rights']",3
21270600,2012-08-21,-0.920117105642082,0.920117105642082,0.6753904598705411,0.6753904598705411,-0.617704840490918,0.617704840490918,0.9293407980895712,0.9293407980895712,['FDA extends review for Pfizer arthritis drug by three months'],1
21102600,2012-08-23,0.16877637093934972,0.16877637093934972,0.4212299918888573,0.4212299918888573,0.9867146024847062,0.9867146024847062,0.5420888001342905,0.5420888001342905,['Pfizer settles Impax patent suit over generic Detrol LA'],1
19749200,2012-08-30,-0.5008347246672429,0.5008347246672429,1.6778523490097477,1.6778523490097477,0.21996239162390685,0.21996239162390685,-1.055438276217682,1.055438276217682,"[""FDA warns against use of Pfizer\\'s Revatio in children""]",1
34772400,2012-09-04,-0.3562447607888264,0.3562447607888264,1.6614090427113668,1.6614090427113668,-0.26415068267500175,0.26415068267500175,-0.3807096557552252,0.3807096557552252,"['US FDA approves Pfizer leukemia drug', 'FDA approves Pfizer leukemia drug']",2
22801400,2012-09-07,-0.41084634317231084,0.41084634317231084,-1.8151815184106659,1.8151815184106659,-0.8003573680631315,0.8003573680631315,-3.831394364386437,3.831394364386437,"['Mylan, Pfizer settle patent suit on generic Detrol LA']",1
28979600,2012-09-26,-0.040257649159736175,0.040257649159736175,1.9734192510171649,1.9734192510171649,0.5218519974432345,0.5218519974432345,0.7172255176785565,0.7172255176785565,"['FDA to decide by March on Pfizer\\\\/Bristol blood thinner', 'FDA to decide by March 17 on Pfizer\\\\/Bristol blood thinner']",2
25017400,2012-10-04,0.11848341235238813,0.11848341235238813,-0.9072978304127473,0.9072978304127473,-0.598313058564437,0.598313058564437,0.988274604790117,0.988274604790117,"[""Pfizer\\'s Prevenar 13 vaccine meets trial goal""]",1
24666400,2012-10-05,0.6706114398201457,0.6706114398201457,-1.5673981191384165,1.5673981191384165,0.6637682182053073,0.6637682182053073,0.6564967756379596,0.6564967756379596,['Pfizer to appeal India decision to revoke cancer drug patent'],1
21102700,2012-10-09,-0.3543307087518599,0.3543307087518599,1.9359936784987024,1.9359936784987024,0.6344086486747003,0.6344086486747003,1.0067287692464422,1.0067287692464422,"['Pfizer to pay $164 million in investor lawsuit over Celebrex', 'Pfizer agrees to $164 mln settlement of Celebrex securities class action suit', 'Pfizer to pay $164 mln in investor lawsuit over Celebrex']",3
22868900,2012-10-11,-0.1589825121574795,0.1589825121574795,3.642515923328524,3.642515923328524,-0.2148172415952332,0.2148172415952332,1.926556102505115,1.926556102505115,['Pfizer says pain drug as safe as rival pills in trial'],1
21704300,2012-10-17,0.15503875991842442,0.15503875991842442,-2.051083591661122,2.051083591661122,-0.29844481917675747,0.29844481917675747,1.492008064384072,1.492008064384072,['Pfizer kidney cancer drug fails as initial treatment'],1
24345100,2012-10-22,-0.6211180122037474,0.6211180122037474,-2.8515624997755107,2.8515624997755107,-0.6350659867331521,0.6350659867331521,-1.4151215264718835,1.4151215264718835,"['Pfizer to buy maker of attention-deficit drug for $255 million', 'Pfizer to buy maker of attention-deficit drug for $255 mln']",2
27934200,2012-10-24,0.47637951580343785,0.47637951580343785,-3.0027657050610324,3.0027657050610324,0.7592249411367935,0.7592249411367935,-3.38569011330645,3.38569011330645,['Pfizer lung cancer drug gets conditional EU approval'],1
54437000,2012-11-01,-1.2866907922483573,1.2866907922483573,-0.6928351198633176,0.6928351198633176,-2.3337371305146903,2.3337371305146903,2.6608020706591846,2.6608020706591846,"['Pfizer sales weak on vaccine, emerging markets slump', 'Pfizer says to make \\\\""go or no go\\\\"" decision by March 2013 on Remoxy', 'Pfizer sees emerging market sales rising in \\\\""high single digit\\\\"" percentage range', 'Pfizer down 2.1 pct in premarket after results', 'Pfizer quarterly revenue fall far short of forecasts']",5
31113600,2012-11-02,0.0,0.0,-0.6517311606646301,0.6517311606646301,0.8891689419184057,0.8891689419184057,1.750077259901331,1.750077259901331,"['Nestle: Pfizer baby food deal cleared by Chinese authorities', 'Nestle says Pfizer baby food deal cleared by Chinese authorities']",2
20428300,2012-11-05,0.12219959269910152,0.12219959269910152,-1.0193089160206958,1.0193089160206958,-0.0826605371005984,0.0826605371005984,1.504483822183107,1.504483822183107,['Experimental Pfizer cholesterol drug promising in study'],1
29795300,2012-11-06,0.5288852723169368,0.5288852723169368,-1.7850759332322428,1.7850759332322428,-0.25363147089834115,0.25363147089834115,1.8313202616681836,1.8313202616681836,"['FDA approves Pfizer drug to treat rheumatoid arthritis', 'Pfizer arthritis drug wins approval, ready to challenge Humira', 'Pfizer arthritis drug wins approval, to challenge Humira']",3
49394000,2012-11-07,-1.2950222577380543,1.2950222577380543,-1.4894497314305568,1.4894497314305568,0.9713459567809113,0.9713459567809113,1.2231182623425243,1.2231182623425243,['Pfizer returns EU selling rights on Auxilium hand-disorder drug'],1
35681400,2012-11-08,-0.04137360386737843,0.04137360386737843,-2.0687086092639118,2.0687086092639118,1.1610312057416472,1.1610312057416472,-0.37354778559210966,0.37354778559210966,"['Pfizer expects generic competition in Canada after Viagra ruling', ""Canada\\'s Supreme Court strips Viagra patent from Pfizer"", 'Canada top court rules against Pfizer in Viagra patent case']",3
23503800,2012-11-12,-0.24824162200504096,0.24824162200504096,0.12442969730135552,0.12442969730135552,-0.3278594569515403,0.3278594569515403,-0.49754180735169734,0.49754180735169734,['Pfizer to pay $67.5 million in investor lawsuit over Pristiq'],1
41918300,2012-11-16,0.8444560906049725,0.8444560906049725,2.619446772918965,2.619446772918965,0.35071990728761104,0.35071990728761104,-0.8123930742828649,0.8123930742828649,"[""Pfizer\\'s once-daily Lyrica trial fails to meet goal"", ""Calpers, others sue Pfizer as \\'opt outs\\' to class action"", 'Calpers, others sue Pfizer as \\\\""opt outs\\\\"" to class action']",3
35763900,2012-11-19,1.1735121545884075,1.1735121545884075,0.455675227931118,0.455675227931118,-0.8503933963478039,0.8503933963478039,-0.40682746762864314,0.40682746762864314,"[""Pfizer\\'s once-daily Lyrica met goal of trial in fibromyalgia""]",1
27184700,2012-11-20,0.579950289548381,0.579950289548381,1.606260296985321,1.606260296985321,0.5368251550261549,0.5368251550261549,-0.024603989541509996,0.024603989541509996,"['Pfizer, Bristol get EU nod for blood clot preventer']",1
45533900,2012-12-05,1.8875422216040327,1.8875422216040327,-0.5070202807620653,0.5070202807620653,1.7105510706220572,1.7105510706220572,-1.9275149803386258,1.9275149803386258,['Pfizer breast cancer drug delays progression 18 months'],1
30767400,2012-12-07,-0.19523623578304727,0.19523623578304727,-1.4866979657761843,1.4866979657761843,-0.4980957932867569,0.4980957932867569,-1.2690166237099088,1.2690166237099088,"['Pfizer markets $ billion revolving credit to back spinoff', 'RLPC: Pfizer markets $1B RC to back spinoff', ""Pfizer\\'s gold dust vanishes in Missouri""]",3
29837500,2012-12-12,-0.5070202807620605,0.5070202807620605,-0.6272050176664182,0.6272050176664182,-0.5558211735345653,0.5558211735345653,-1.170721149179081,1.170721149179081,['Pfizer to pay $55 million to settle Protonix case'],1
26458100,2012-12-13,-0.7056056447327097,0.7056056447327097,0.39478878787148514,0.39478878787148514,-0.0924079580462589,0.0924079580462589,-1.350986995317943,1.350986995317943,"['Pfizer to launch animal-health unit IPO in early 2013, may raise $4 bln-WSJ', 'Pfizer to launch animal-health unit IPO in early 2013, may raise $4 billion: WSJ']",2
33083400,2012-12-18,1.1240386513101663,1.1240386513101663,-1.5600624025622203,1.5600624025622203,0.011150009142557593,0.011150009142557593,0.23233796939474338,0.23233796939474338,"['Pfizer to cut 600 jobs as Lipitor sales decline: report', 'Pfizer to cut 600 jobs as Lipitor sales decline - report']",2
21611800,2012-12-28,-0.9944311856197041,0.9944311856197041,4.379268782765259,4.379268782765259,0.08638260342709314,0.08638260342709314,0.13732062863836703,0.13732062863836703,"[""FDA approves Bristol Myers, Pfizer\\'s anti-clotting drug Eliquis""]",1
33757400,2013-01-03,-0.23157082222580172,0.23157082222580172,3.5203094779768414,3.5203094779768414,-0.0056362748600879975,0.0056362748600879975,2.593938792646588,2.593938792646588,"[""Italy\\'s Philogen signs drug licence deal with Pfizer""]",1
31057000,2013-01-08,0.1539645884303109,0.1539645884303109,2.305918524026772,2.305918524026772,0.4416949443192042,0.4416949443192042,1.2616038557291558,1.2616038557291558,['Pfizer wins EU approval to expand use of Prevenar to children'],1
24032600,2013-01-14,0.829562593892641,0.829562593892641,-0.22438294649959895,0.22438294649959895,0.8975574259457941,0.8975574259457941,-1.694070638212597,1.694070638212597,"[""Pfizer considers purchase of India\\'s Agila Specialties-report""]",1
28510300,2013-01-16,-0.03756574025083337,0.03756574025083337,0.9019165727569415,0.9019165727569415,-0.023966774480810304,0.023966774480810304,-0.7029797206822607,0.7029797206822607,"[""Pfizer\\'s Zoetis wins strong response for $3.65bn debut bond sale""]",1
37118000,2013-01-17,0.8267568584966911,0.8267568584966911,0.6336190833454141,0.6336190833454141,0.1807180965990307,0.1807180965990307,-0.8866511868872129,0.8866511868872129,"[""IPO could value Pfizer\\'s Zoetis at up to $12.5 billion"", ""IPO could value Pfizer\\'s Zoetis at up to $12.5 bln"", 'Pfizer unit Zoetis expects to raise up to $2.48 bln in IPO']",3
54782000,2013-01-18,-1.080879612352681,1.080879612352681,1.1303692541406438,1.1303692541406438,-1.3038525852458571,1.3038525852458571,-0.04269081463918467,0.04269081463918467,['EU agency backs Pfizer leukaemia drug'],1
32268800,2013-01-22,0.5275056520051002,0.5275056520051002,3.8230884555204723,3.8230884555204723,-0.011832311126847017,0.011832311126847017,2.7971379427010588,2.7971379427010588,"[""UK\\'s NICE backs wider use of BMS, Pfizer anti-clot drug""]",1
52136500,2013-01-25,0.5586592182389216,0.5586592182389216,3.226099600117315,3.226099600117315,-0.0035521463321863678,0.0035521463321863678,2.5671977700699773,2.5671977700699773,"['Pfizer Prevnar vaccine wins expanded approval, for ages 6-17', 'Pfizer Prevnar vaccine wins approval for ages 6-17']",2
75998400,2013-01-29,3.20417287602881,3.20417287602881,0.18050541510485016,0.18050541510485016,2.811023012320324,2.811023012320324,-0.0783555966353214,0.0783555966353214,"['WRAPUP 2-Pfizer, Lilly profits beat Street; generics take toll', 'US STOCKS-Futures tick lower, but Ford, Pfizer rise early', 'WRAPUP 1-Pfizer, Lilly beat Street; generics take toll', 'Pfizer Q4 results top forecast, gives cautious 2013 view', 'Pfizer Q4 results top estimates', 'Pfizer, Lilly profits beat Street; generics take toll', 'Pfizer fourth-quarter results top forecast, gives cautious 2013 view']",7
24209900,2013-02-14,0.22222222238659217,0.22222222238659217,1.1825572799291084,1.1825572799291084,0.13020776312164806,0.13020776312164806,1.4452140526520525,1.4452140526520525,"['Drugmakers weigh carve-outs as Abbott, Pfizer set pace', 'DEALTALK-Drugmakers weigh carve-outs as Abbott, Pfizer set pace', 'Nestle working on divestments after Pfizer buy-CFO']",3
31100300,2013-03-05,1.3723365835811352,1.3723365835811352,-0.4631278941241293,0.4631278941241293,0.476443306139851,0.476443306139851,-1.3640287950250438,1.3640287950250438,"['Pfizer gets Celebrex patent extension, sues generic companies']",1
30717600,2013-03-25,-0.7751937985163382,0.7751937985163382,3.799715909095801,3.799715909095801,-0.35745600938710265,0.35745600938710265,2.592874992361532,2.592874992361532,"[""Pfizer\\'s drug to treat tuberculosis in short supply""]",1
31847700,2013-03-26,1.5625000001355138,1.5625000001355138,1.503496503350902,1.503496503350902,0.7622418526625818,0.7622418526625818,2.1181325232445225,2.1181325232445225,['Pfizer lung cancer pill rejected by UK cost agency'],1
23575900,2013-03-27,0.1398601399634325,0.1398601399634325,1.8156424579345027,1.8156424579345027,0.1398601399634325,0.1398601399634325,2.0269235896791065,2.0269235896791065,['Pfizer gets new rebuff from UK cost body for cancer drug'],1
